time,max_temp,min_temp,daylight_duration,sunshine_duration,precipitation_sum,wind_speed_10m_max,mean_temp,cloud_cover_mean,relative_humidity_2m_mean,pressure_msl_mean
24/09/2021,20.2,12.1,43453.64,22720.14,0,28.3,16.4,70,66,1014.5
25/09/2021,23.6,12.1,43252.82,39343.49,0,13,17.4,4,71,1019.5
26/09/2021,25.2,10.6,43051.29,39261.29,0,11.6,18.5,24,71,1019.7
27/09/2021,20.5,14.4,42848.89,15761.18,4,10.1,17.2,83,82,1017.2
28/09/2021,23.2,15.7,42645.75,36537.88,1.6,12.6,18.7,71,80,1018.1
29/09/2021,20.7,12.4,42441.99,21526.05,1.3,10.5,15.6,88,84,1020.9
30/09/2021,15.6,10.7,42237.74,0,14.6,15.5,14,85,90,1025.3
01/10/2021,17.4,10.4,42033.13,30489.96,0,8.3,14.2,76,78,1026.7
02/10/2021,18.4,9.1,41828.29,38237.46,0,17.6,13.5,25,68,1022.9
03/10/2021,20.2,7.1,41623.34,38027.72,0,20.2,13.8,1,66,1019.9
04/10/2021,22.9,10.2,41418.41,37817.62,0,14.8,16.1,6,68,1019.4
05/10/2021,22.9,12.4,41213.65,37607.33,1,20.1,17,36,60,1018
06/10/2021,14.8,11.1,41009.17,0,9.3,15.5,12.3,100,83,1019.4
07/10/2021,16.4,11.1,40805.11,7200,7.6,16.8,12.6,98,77,1022.3
08/10/2021,16,8.4,40601.6,35258.04,0,21.5,11.7,64,58,1026.2
09/10/2021,14,5.3,40398.78,36766.88,0,18.3,9.3,20,49,1028.4
10/10/2021,10.8,6.5,40196.79,0,5.3,15.1,8.8,100,72,1025.9
11/10/2021,14.2,9.1,39995.76,24375.09,0.3,14,11.4,98,63,1020.1
12/10/2021,14.1,6.3,39795.84,34283.66,0.1,18.8,10,61,66,1015.4
13/10/2021,11.5,5.2,39597.18,26920.47,0,22.6,7.7,56,76,1017.4
14/10/2021,11.2,3.2,39399.91,26142.49,0.4,9.4,7.1,44,75,1024.2
15/10/2021,12.9,2.7,39203.96,35523.77,0,9.1,7.5,0,73,1021.7
16/10/2021,15.7,2.7,39007.78,29857.8,0,10.5,8.4,39,76,1019.7
17/10/2021,14.1,4.1,38811.19,34525.88,0,9.7,8.3,18,75,1022.4
18/10/2021,14.3,3.8,38614.33,29390.37,0,11.6,8.7,56,75,1025.4
19/10/2021,15.4,4.2,38417.37,33112.52,0,13.7,9.5,81,77,1028.4
20/10/2021,17.6,5.3,38220.44,33254.42,0,19.1,11,50,74,1022.2
21/10/2021,19,11.7,38023.72,23497.96,0.3,36.2,14.9,92,68,1011.4
22/10/2021,17.1,8.4,37827.37,22253.72,3.2,18.4,12.4,76,78,1016.9
23/10/2021,13.1,5.8,37631.54,32777.88,0,24.2,8.9,14,57,1025.5
24/10/2021,12,1.5,37436.4,32705.31,0,9.8,6.4,0,69,1032.7
25/10/2021,13.1,-0.2,37242.12,32580.86,0,13,6.1,0,72,1029.7
26/10/2021,12.2,1,37048.88,32400,0,9.1,5.9,80,77,1025.3
27/10/2021,14.1,1.3,36856.85,32400,0,9.6,7.5,25,75,1027.9
28/10/2021,14.3,1.6,36666.21,32400,0,9.7,7.5,14,75,1027.7
29/10/2021,15.5,1.9,36477.15,32353.89,0,11.4,7.4,1,72,1023.9
30/10/2021,16.5,4.8,36289.86,32241.82,0,17.7,9.5,0,72,1021.5
31/10/2021,14.8,3.7,36104.54,32139.34,0,14.8,8.2,2,79,1019.5
01/11/2021,13.4,2.2,35921.37,31781.67,1,16.2,8.4,38,79,1011.3
02/11/2021,9.8,5,35740.57,0,3.3,15.3,7.8,79,86,1004.2
03/11/2021,12.6,2.8,35562.35,28011.88,0.5,17.6,7.7,86,88,1010.1
04/11/2021,16.4,7.2,35386.65,9124.27,10.2,21.5,11.8,96,86,1007.1
05/11/2021,10.9,5.4,35211.82,21986.62,0,16.3,8,72,70,1020.5
06/11/2021,12.2,2.7,35037.67,31075.15,0,16.4,7.1,41,75,1028.8
07/11/2021,10.6,4,34864.4,17073.72,0.7,11,7.4,80,86,1021.7
08/11/2021,10.9,3.2,34692.18,19446.2,0.8,13.6,7.2,71,78,1020.9
09/11/2021,12,1.3,34521.21,30510.25,0,10.6,5.5,1,81,1030.3
10/11/2021,8.9,0.2,34351.68,28246.04,0,17.2,4.3,29,90,1033.8
11/11/2021,9.1,1.1,34183.8,30139.41,0,13.2,4.1,24,88,1028.5
12/11/2021,11.1,0.6,34017.77,21768.7,0,7.2,4.6,51,87,1023.8
13/11/2021,5.4,0.2,33853.78,0,0.4,10,2.9,97,96,1021.2
14/11/2021,9.2,3.7,33692.08,8113.6,0,9.4,5.5,96,92,1022.4
15/11/2021,11.2,2,33532.87,23501.77,0,9.1,5.9,48,91,1027.2
16/11/2021,9,0.5,33376.38,28070.38,0,8.7,4,72,92,1027.8
17/11/2021,8.9,1.2,33222.82,12410.92,0,10.8,5.7,99,81,1024
18/11/2021,10.2,4.3,33072.45,23155.85,0,21.6,6.7,72,73,1027
19/11/2021,10.6,4.4,32925.49,3690.4,0.1,22.8,8.2,98,77,1025.6
20/11/2021,12.9,4.8,32782.19,28425.12,0,21.9,9,21,78,1022.4
21/11/2021,9.9,1,32642.79,16468.23,0,10.8,4.7,63,93,1014.3
22/11/2021,7.9,4,32507.56,0,0.8,9.4,6.3,99,93,1016
23/11/2021,7.3,0.4,32376.73,27504.15,0,15,4,36,78,1025.4
24/11/2021,6,-3.6,32250.34,27889.56,0,9.8,0.1,0,83,1026.2
25/11/2021,5.5,-3.8,32126.98,0,0,15.8,1.6,84,91,1016.7
26/11/2021,5.8,0.8,32006.48,0,7.2,20.4,3.3,91,93,1000.2
27/11/2021,4.4,-2.5,31889.02,9286.33,0.2,17.7,1.5,87,91,998.7
28/11/2021,9.4,1.8,31774.76,10794.52,3.8,18.6,4.8,100,95,995.9
29/11/2021,4.3,-0.3,31663.87,25555.58,0.3,27.5,2,70,81,998.9
30/11/2021,5.7,-0.7,31556.51,24723.22,3.2,24.3,2,60,75,1008.5
01/12/2021,8.2,3,31452.85,3600,0.9,25.3,6,82,78,1006.6
02/12/2021,7.9,4.7,31353.07,0,22.3,21.1,6.1,100,89,1001
03/12/2021,4.8,-3.7,31257.33,24044.54,2.8,18.7,2.2,62,76,1010.3
04/12/2021,2,-5.1,31165.82,25617.35,0,10,-1.7,74,82,1011.8
05/12/2021,2.5,-1,31078.71,101.31,3.4,12.2,0.5,100,94,1006.1
06/12/2021,3,-1.4,30996.16,0,4.9,18,1.3,98,91,1008.2
07/12/2021,3.3,-2.3,30918.36,25691.82,0,19.4,0.3,78,81,1011.2
08/12/2021,2.9,-4.1,30845.49,25898.12,0,12.7,-1,41,87,1011.1
09/12/2021,3.2,-0.6,30777.71,3973.21,6.3,21.3,0.6,100,91,1006
10/12/2021,1.9,-1.6,30715.2,2798.27,0,12.7,0.5,99,92,1006
11/12/2021,4.2,0.6,30658.12,11474.54,0.1,19.4,1.7,96,86,1011.8
12/12/2021,4.1,-0.6,30606.66,25679.43,0,26.5,1,80,74,1018.8
13/12/2021,4.8,-3.4,30560.98,25716.82,0,17.3,-0.1,50,82,1024.7
14/12/2021,3.7,-3.8,30521.16,25754.02,0,6.6,-1.1,41,88,1027.7
15/12/2021,4.4,-2,30486.68,14126.14,0,8.9,0.1,88,90,1030.5
16/12/2021,5.8,-2.2,30457.43,10018.52,0.2,17.1,2.8,70,94,1030.6
17/12/2021,6.9,2.5,30433.43,25724.23,0,28.8,4,27,80,1029.1
18/12/2021,5.5,0.8,30414.67,20605.79,0.2,24.5,2.8,54,74,1030.6
19/12/2021,6.1,2.5,30401.16,364.6,0,28.1,4.7,96,80,1018.7
20/12/2021,4.7,-0.2,30392.89,25368.94,0.3,27,2.1,27,71,1017.7
21/12/2021,2.2,-3.9,30389.84,25250.29,0,19.7,-1.4,29,73,1025.4
22/12/2021,-0.6,-5.8,30392.02,9631.93,0,8.2,-3.4,74,81,1029.4
23/12/2021,-0.6,-6.3,30399.41,7089.59,0,12.6,-3.2,92,72,1023.2
24/12/2021,5.7,-3.2,30411.97,1266.46,5.1,19.5,1.9,96,87,1007.6
25/12/2021,8.1,-0.5,30429.71,3079.54,1.1,20.1,3.4,99,92,1007.2
26/12/2021,1.4,-3.4,30452.59,17157.97,0.4,11.8,-1,100,66,1013.6
27/12/2021,1.2,-4.2,30480.59,2830.38,0,8.2,-2,90,58,1012.9
28/12/2021,0.6,-2,30513.67,0,1.8,12.2,-0.4,99,88,1011.3
29/12/2021,2.5,-0.9,30551.81,0,1.8,8.9,0.3,76,96,1010
30/12/2021,3.2,-1.5,30594.96,499.6,1.4,6.9,0.4,94,98,1020.1
31/12/2021,14.1,3.8,30643.09,26155.07,0.4,14,8.3,66,90,1021.1
01/01/2022,13.9,6.8,30696.17,25425.92,0,25.2,10.4,72,81,1022.6
02/01/2022,11.4,3.5,30754.14,23525.28,0,14.1,7.2,88,90,1022.4
03/01/2022,12.9,3.7,30817.07,7465.42,0.3,30.2,8.9,92,69,1014.8
04/01/2022,10.2,4.4,30885.67,4206.92,0.2,26.7,7.9,99,84,1006.9
05/01/2022,11.5,3.8,30959.89,306.38,1.4,24.1,8.2,100,80,1002.7
06/01/2022,5.8,-1.5,31039.56,24294.75,0,25,3,64,63,1013.4
07/01/2022,1.8,-5.4,31124.47,26708.95,0,12,-2.6,0,73,1023.2
08/01/2022,1.1,-5.7,31214.41,24849.66,0,7.6,-3.3,58,76,1017.1
09/01/2022,0.6,-6.1,31309.2,19354.07,0,10.8,-3.1,70,85,1008.8
10/01/2022,4.2,-3.8,31408.62,27034.1,0,15.4,-0.9,56,76,1014.6
11/01/2022,3.3,-3.7,31512.49,27152.58,0,20.9,-0.6,22,59,1027.6
12/01/2022,0.6,-6,31620.6,27275.72,0,12.8,-3.7,6,70,1035.3
13/01/2022,3.3,-6.9,31732.77,27403.25,0,14.5,-1.9,43,76,1036.6
14/01/2022,7.1,-0.4,31848.79,27534.94,0,22.5,2.9,18,77,1027
15/01/2022,5.7,-4.2,31968.48,27670.56,0,20,1.3,15,79,1027.6
16/01/2022,1.3,-5.6,32091.64,26303.24,0,14,-2.8,69,85,1026.5
17/01/2022,6.1,-0.2,32218.09,4550.31,2,34.8,3,73,75,1021.2
18/01/2022,3.8,-1.8,32347.65,28098.68,0,26,0.8,13,69,1032.1
19/01/2022,3.5,-4.7,32480.12,28203.43,0,10.5,-1.8,10,81,1030.6
20/01/2022,4.9,-4.4,32615.35,16133,0.7,24.6,0,61,79,1018.5
21/01/2022,1.8,-2.5,32753.13,28397.08,0.4,30.1,-1.1,43,64,1022
22/01/2022,3.2,-4.2,32893.32,24883.75,1.1,22.4,-0.8,41,64,1022.5
23/01/2022,2,-4.8,33035.97,25350.01,0,15.1,-2,40,64,1029.6
24/01/2022,-0.1,-6.6,33182.6,28757.28,0,8.3,-4.2,4,67,1036.4
25/01/2022,2.3,-6.9,33333.3,10055.6,0,14.8,-2.2,68,80,1032.3
26/01/2022,4,-0.6,33487.79,9126.91,0,18.9,0.9,80,88,1027.7
27/01/2022,6,-1.5,33645.83,27169.48,0,22.6,1.9,95,76,1023.3
28/01/2022,7.2,1.8,33807.18,27883.83,0,39.9,4,69,67,1020.8
29/01/2022,5.7,-0.9,33971.6,14723.36,1,27.3,2.2,79,70,1025.7
30/01/2022,8.8,2.4,34138.84,28021.74,1,43.5,5.4,50,61,1014.4
31/01/2022,5.6,0.2,34308.67,5584.02,0.1,26.5,2.7,78,64,1010.6
01/02/2022,5.2,-0.9,34480.88,29437.88,0.1,19.5,1.4,44,78,1010.3
02/02/2022,7.1,0.6,34655.23,29514.36,3,28.3,3.5,55,75,1007.8
03/02/2022,6.7,-0.8,34831.52,30247.36,0,27.5,2.4,36,67,1021.3
04/02/2022,7.5,0.6,35009.52,25410.86,0.1,12.2,3.7,70,66,1017
05/02/2022,8.2,-0.2,35189.04,30674.98,0,26.1,3.7,41,68,1018.9
06/02/2022,8.6,-0.9,35369.87,28894.62,0.5,22.7,3.9,88,68,1017.9
07/02/2022,6.7,2.2,35551.82,19079.06,2.4,35.9,4.8,58,71,1007.9
08/02/2022,7.6,1,35734.69,27748.76,0.1,29.5,4.3,48,63,1024.9
09/02/2022,11.7,1.5,35918.3,19480.55,0,26.3,7,54,77,1027.4
10/02/2022,12.1,0.2,36102.46,32235.16,0,11.3,4.7,8,79,1024.2
11/02/2022,13,0.8,36286.99,23522.66,0.2,25.5,5.8,57,72,1022.8
12/02/2022,8.8,-1.4,36471.99,32632.95,0,18.4,3.2,5,63,1033.2
13/02/2022,6.7,-4.6,36659.14,32833.79,0,11.6,-0.1,4,75,1029.6
14/02/2022,7.6,-3.5,36848.62,22236.75,1.8,16.2,2.1,46,81,1019.8
15/02/2022,13.2,2.3,37040.23,30934.34,0.4,13,6.7,81,83,1014.9
16/02/2022,10.8,3.4,37233.76,18475.25,1.8,15.9,6,74,81,1014.1
17/02/2022,14.6,5.1,37429.02,21844.95,1.9,36.1,8.9,77,67,1004.4
18/02/2022,12.7,4,37625.83,19808.22,0,28.5,8.1,71,59,1012.9
19/02/2022,11.8,4.7,37824.01,12135.64,0,30.5,8.7,89,53,1014.4
20/02/2022,10.4,0.9,38023.38,23279.83,0.3,23.4,5.8,93,71,1018.1
21/02/2022,8.4,1.5,38223.75,0,2.8,20.5,5.1,89,82,1007.6
22/02/2022,9.6,1.1,38424.96,34711.09,0,28.3,5,38,64,1013.1
23/02/2022,10.1,0.7,38626.85,24503.26,0.7,32.6,5.1,42,64,1022.6
24/02/2022,10.4,-1.3,38829.24,35136.56,0,14.7,3.7,25,67,1024.2
25/02/2022,9.2,-1.5,39031.98,31094.18,0,27.3,4.1,74,66,1020
26/02/2022,8.6,-0.2,39234.91,33151.42,0,17.6,4.3,96,53,1027.2
27/02/2022,9.5,0.6,39437.86,26486.29,0,23.7,4.3,55,51,1030
28/02/2022,5.6,-0.2,39640.69,25150.97,1.7,24.8,2.1,61,59,1029.2
01/03/2022,8.1,-2.3,39843.24,35879.27,0,17.4,1.8,52,55,1030.3
02/03/2022,7.8,-3.3,40045.36,35974.49,0,10.8,1.3,30,54,1023.4
03/03/2022,7,-3.6,40246.91,36046.11,0,8.9,1.1,62,65,1017.2
04/03/2022,5.9,-2.2,40447.98,33342.68,0.8,11,1.8,67,73,1017.5
05/03/2022,5.8,-1.7,40650.13,28575.62,0,15.1,1.7,59,67,1020.8
06/03/2022,7.1,-2.5,40853.56,36108.41,0,13.3,2,55,57,1020.2
07/03/2022,3.2,-3.5,41058.12,17444.94,0,16.3,-0.4,63,68,1020
08/03/2022,7.8,-2.9,41263.69,36570.93,0,13.1,1.6,31,55,1021.6
09/03/2022,9.4,-3.5,41470.11,27203.01,0,15.3,2.5,75,63,1022.4
10/03/2022,6,-3.5,41677.25,33428.12,0,20.3,1,20,54,1028.7
11/03/2022,4.1,-5.7,41884.97,37575.4,0,14.8,-1.4,0,42,1033.5
12/03/2022,5,-5.3,42093.14,37877.37,0,11.2,0.2,8,34,1033
13/03/2022,9.1,-3,42301.62,38104.07,0,12.8,1.7,0,35,1028.7
14/03/2022,11.9,-2.9,42510.29,38329.83,0,15.8,3.2,13,44,1033
15/03/2022,14.2,-0.2,42719.01,35421.17,0,16.3,6.2,92,48,1031.4
16/03/2022,8.6,2.8,42927.65,6046.68,2.8,21.1,5.9,81,79,1022.9
17/03/2022,11.6,0.5,43136.08,38842.69,0,17.7,5.5,5,68,1031.1
18/03/2022,10.2,-2.8,43344.16,39198.92,0,8.5,4.6,45,62,1039.4
19/03/2022,11.2,0.5,43551.78,32620.68,0,15.6,4.9,50,55,1039.5
20/03/2022,8.9,-2.7,43758.79,39955.81,0,12.3,2.6,3,47,1042.4
21/03/2022,11.6,-2.1,43965.06,40231,0,12.2,3.9,0,47,1039.3
22/03/2022,16.8,-0.8,44170.47,40613.65,0,13,7.4,0,43,1036.1
23/03/2022,19.8,2,44374.88,40818.43,0,11.6,10.3,0,38,1031
24/03/2022,21.4,3.5,44578.36,41021.88,0,19,12.2,0,32,1024.5
25/03/2022,18.6,3.2,44782.38,41225.31,0,10.5,11.4,0,37,1026
26/03/2022,19.1,6.2,44987.12,41429.12,0,18.8,12.2,6,41,1026.3
27/03/2022,17.5,7.2,45192.46,40817.78,0,12.6,11.6,24,50,1028.4
28/03/2022,21,4,45398.28,41837.41,0,14.6,12.2,0,47,1023.2
29/03/2022,22.1,6.1,45604.46,39600,0,20.1,14.7,66,44,1009.6
30/03/2022,18.6,7.9,45810.87,28606.46,0.3,23.7,13.6,100,51,1003.3
31/03/2022,11.8,8.6,46017.39,0,13.6,19.3,10.2,100,88,995.9
01/04/2022,10.6,3,46223.89,2328.12,6.6,20.7,8.3,98,87,993.3
02/04/2022,6.8,1.3,46430.26,8731.65,5.4,16.5,3.2,99,79,1001.1
03/04/2022,6.4,-0.4,46636.36,24535.25,5.9,20.9,2.6,88,72,1013
04/04/2022,7.9,-2.6,46842.06,23317.41,0,21.1,3.1,50,55,1018.5
05/04/2022,13.3,2.2,47047.24,12296.31,0,24.5,7.6,92,65,1010.1
06/04/2022,19.2,5.3,47251.77,42633.15,0,15.1,12,47,65,1008.7
07/04/2022,18.2,6.8,47455.49,38264.5,0,15,12.6,72,58,999
08/04/2022,16.5,10,47658.29,28499.79,1.2,24.8,13.5,96,55,1001.2
09/04/2022,14.2,5.3,47860.02,4946.95,20.1,32.8,9.5,100,72,1003
10/04/2022,10.9,2.9,48060.53,43229.55,0,24.9,7,55,56,1014.9
11/04/2022,11.4,1.5,48259.68,43904.36,0.1,16.3,6.2,10,59,1021.5
12/04/2022,14.8,0.6,48457.32,44128.88,0,10.2,8.1,14,58,1021.4
13/04/2022,16.5,1.8,48653.52,44620.12,0,10.8,9.6,12,57,1022.6
14/04/2022,20,5.4,48849.67,44930.96,0,10.7,12.8,13,49,1021.3
15/04/2022,18.8,7.2,49045.95,25180.23,1.9,14.3,12.8,65,59,1018.8
16/04/2022,14.1,6.8,49242.23,32099.12,4,21.9,10.4,66,67,1021.3
17/04/2022,12.1,3.8,49438.39,43910.02,0,26.1,8.1,45,42,1023.9
18/04/2022,11.2,3.7,49634.29,44602.1,0,13.7,7.4,58,53,1016.8
19/04/2022,10.5,2,49829.79,44309.68,0.5,15.2,6,57,73,1012.6
20/04/2022,13.9,1.8,50024.76,37149.11,0,14.1,7.9,35,61,1014
21/04/2022,16.5,2,50219.06,45885.11,0,11.2,9.9,27,55,1012.6
22/04/2022,13.1,4.4,50412.54,6536.35,3.9,23.2,9.4,95,67,1007
23/04/2022,14.9,8.2,50605.05,11090.5,2.8,13,11.3,93,77,1007.3
24/04/2022,19.3,8.7,50796.44,36642.5,2.9,20.8,12.9,70,79,1005.7
25/04/2022,17.9,8.2,50986.56,43200,0,22.5,13.1,51,63,1007.7
26/04/2022,18.9,7.5,51175.25,45049.53,0,13.4,13.2,27,65,1014.2
27/04/2022,16.8,9.7,51362.34,18596.29,17.2,18.4,11.9,92,82,1017.9
28/04/2022,17.2,9.6,51547.66,35790.7,5.8,20.5,13,83,69,1022.4
29/04/2022,19,8.1,51731.05,46979.76,0,13.5,13.6,26,56,1024.9
30/04/2022,19.7,7.6,51912.32,44283.82,0,11.6,14,36,59,1021.6
01/05/2022,20,8.8,52091.3,41279.8,0,14.8,14.8,57,59,1019
02/05/2022,20.4,9.6,52267.8,43711.85,0,13.8,14.9,76,63,1016.2
03/05/2022,21.6,10.4,52441.85,46750.26,1,14.1,15.5,30,65,1014.9
04/05/2022,21.5,8.8,52614.76,27255.53,10,17.6,14.2,81,81,1017.5
05/05/2022,23.4,10.2,52786.7,43855.43,2,12.5,16.3,79,71,1019.9
06/05/2022,24.1,11.9,52957.5,42531.12,0.6,17.6,17.7,96,65,1020.6
07/05/2022,22.6,13.4,53127.04,37566.84,0.6,18,17.4,91,67,1020.4
08/05/2022,23.3,11.5,53295.13,46503.71,0.1,9.6,17.4,82,66,1021
09/05/2022,22.8,13.3,53461.65,48190.68,0.1,16.2,17.6,50,64,1023.2
10/05/2022,22.6,12,53626.42,48047.27,0.1,12.1,17.5,27,63,1021.3
11/05/2022,26.3,11.3,53789.27,48077.86,0,12.1,19.6,64,54,1018.3
12/05/2022,29.9,13.1,53950.05,48267.09,0,18.1,21.8,12,56,1016.8
13/05/2022,25.5,17.6,54108.57,31179.25,4.4,17.3,20.7,84,63,1017.2
14/05/2022,23.3,14.4,54264.66,48547.81,0,17.8,19.3,42,53,1018
15/05/2022,25.8,12.6,54418.13,49352.26,0,15.2,19.9,7,50,1018.7
16/05/2022,27.5,12.2,54568.81,48225.55,0,13.5,20.6,48,53,1018
17/05/2022,24.6,15.8,54716.5,31889.18,1.7,18,19.3,94,67,1016.1
18/05/2022,19.9,10.9,54861.02,49764,0,17.4,15.8,7,50,1025.3
19/05/2022,23.4,9.6,55002.16,50060.95,0,13.8,16.9,2,46,1027.7
20/05/2022,28.8,9.6,55139.72,48395.92,0,12,19.6,71,54,1021.6
21/05/2022,27,16.9,55273.51,38850.3,1.1,27.7,21.7,72,56,1015.4
22/05/2022,22.7,14.4,55403.32,42512.46,0,23.9,18.3,42,46,1013.8
23/05/2022,23.6,10.9,55529.11,36814.51,0,22.2,17.7,71,54,1011.4
24/05/2022,22,13.6,55651.91,39354.97,5.9,16.7,18,93,59,1010.1
25/05/2022,25.5,15,55771.83,43200,1.7,20,19.4,88,72,1013.2
26/05/2022,24.1,12.4,55888.75,47196.42,0,19.7,19.1,41,59,1020.6
27/05/2022,26.5,16.1,56002.54,50202.35,0,23.2,21.4,52,53,1017
28/05/2022,19.9,11.4,56113.05,16640.54,0.1,22.3,16.6,95,49,1014.3
29/05/2022,18,10.3,56220.16,14831.14,1.5,13,13.4,96,62,1012.4
30/05/2022,19,10.2,56323.74,25034.82,0,15.9,14.7,84,67,1012.4
31/05/2022,21.5,9.7,56423.65,46059.31,0,14.1,16.6,44,70,1016.2
01/06/2022,24.9,12.6,56519.75,45928.12,8,11.8,19.2,59,68,1015.6
02/06/2022,25.5,13.8,56611.91,40891.88,0.9,16.7,20,55,63,1017.6
03/06/2022,28.2,15.9,56699.99,51405.67,0,12,22.2,53,58,1019.8
04/06/2022,27.8,18.4,56783.85,48020.36,4.2,18,22.1,60,74,1016.4
05/06/2022,25.9,16.5,56863.36,50765.68,0.4,18.7,21.8,64,69,1016.9
06/06/2022,26.8,16.9,56938.37,37477.23,0.1,17.2,21.4,77,57,1016.2
07/06/2022,27.5,16.1,57008.76,51894.55,0.1,11.2,22.5,34,65,1012.2
08/06/2022,26.5,17.4,57074.38,45291.92,4.3,16.6,21,86,78,1008.5
09/06/2022,24.3,16.7,57135.11,32400,20.7,20.6,19.5,86,85,1007.7
10/06/2022,26,16.5,57190.81,49397.26,16.1,19.2,21.4,55,71,1013.6
11/06/2022,26.5,17.2,57241.35,50160.05,1.1,13.9,21.9,32,64,1017.5
12/06/2022,26.6,17.1,57286.66,52070.8,0,13.9,22.2,17,59,1018
13/06/2022,27.9,17.1,57327.11,42750.2,0,19.2,22.3,36,59,1015
14/06/2022,22.2,13.2,57362.76,48612.22,0,21.5,18.3,43,55,1020.1
15/06/2022,26.4,12.2,57393.59,49910,0,16.3,19.5,27,54,1020.5
16/06/2022,28,15.4,57419.61,48634.23,0.3,19.2,22.1,42,54,1017.8
17/06/2022,26.9,14.9,57440.79,49851.77,0,22.7,21.4,55,53,1019.2
18/06/2022,27.5,14.9,57457.14,52076.05,0,18.4,22,30,49,1021.6
19/06/2022,29.6,16.2,57468.66,52231.29,0,18.4,23.7,0,48,1017.2
20/06/2022,32.5,16.1,57475.34,52385.03,0,18.9,25.3,28,52,1010.1
21/06/2022,25.1,17.6,57477.2,52069.76,0,24.8,22,46,44,1011.5
22/06/2022,28,14.1,57474.23,44997.27,0,13.4,21.8,79,43,1012.5
23/06/2022,28.6,17.6,57466.46,50400,0.7,17.4,23.4,59,43,1013.6
24/06/2022,30.1,15.7,57453.89,52211.22,0,14.7,23.9,27,42,1013.5
25/06/2022,27.9,19.5,57436.55,50676.41,1,17.7,23.5,40,52,1012.3
26/06/2022,29.8,15.6,57414.45,51894.05,0.1,13.6,24,12,59,1015
27/06/2022,31.9,18.8,57387.6,52039.09,0,13.6,26,25,56,1016.7
28/06/2022,32,20.2,57356.05,47845.57,0.4,10.4,26.2,90,58,1016.9
29/06/2022,34.8,21,57319.81,51577.85,0,19,28,30,52,1013.3
30/06/2022,35.6,20.2,57278.93,52014.25,0,21.3,28.4,24,46,1011.3
01/07/2022,36.1,22,57233.42,50546.25,0,28.2,29.1,44,51,1012.5
02/07/2022,30.1,19.1,57183.23,51416.68,0,29.8,25.1,12,53,1018.7
03/07/2022,33.3,18.5,57127.9,51696.92,0,13,26.1,3,53,1017.7
04/07/2022,34.8,20.2,57067.42,49024.19,0,16.9,28.6,41,40,1015.2
05/07/2022,29.1,19.2,57001.97,39617.91,1.3,19.5,23.9,77,63,1014.3
06/07/2022,28.9,17.5,56931.66,51117.34,0,23.8,22.8,15,54,1016.3
07/07/2022,26.3,16,56856.66,45560.98,0,22.7,21,70,53,1018.1
08/07/2022,26.5,16.2,56777.11,46701.62,1.6,24.5,21.3,71,55,1018.5
09/07/2022,26.1,16.5,56693.16,48018.73,0,20.4,21.2,41,47,1019.4
10/07/2022,23.9,16.4,56604.97,51098.23,0.9,28.8,20.1,31,50,1015.7
11/07/2022,23.5,12.9,56512.67,43944.36,0,24.4,18.5,41,46,1018.7
12/07/2022,25.1,13.6,56416.42,51207.29,0,22.7,20.1,37,45,1020.1
13/07/2022,30.5,15.9,56316.36,51196.37,0,24.2,23.5,8,39,1019.1
14/07/2022,34.6,19.6,56212.66,47580.58,0,19.3,27.5,67,34,1016.1
15/07/2022,28.7,20,56105.44,32969.33,0.8,22,23.7,50,43,1015.4
16/07/2022,28,15.5,55994.86,44541.86,0,20.8,22.5,30,40,1018.5
17/07/2022,27.3,15.4,55881.05,51019.02,0,14.8,21.8,16,36,1023.9
18/07/2022,29.2,14.9,55764.17,50814.18,0,11.8,22.9,22,36,1024
19/07/2022,33.3,16.2,55644.35,50675.5,0,27.9,25.4,8,35,1021.2
20/07/2022,36.1,18.4,55521.73,50618.84,0,20.5,28.3,9,33,1019.3
21/07/2022,37.8,20.9,55396.45,50466.67,0,11.6,30,27,34,1016.9
22/07/2022,37.8,22.7,55268.45,50408.02,0,12.8,30.3,35,30,1016.1
23/07/2022,37.2,22.6,55136.67,34566.96,0,22.6,30.4,42,38,1014
24/07/2022,32,23.8,55001.03,46484.5,0,19.1,27.5,52,42,1016.3
25/07/2022,32.5,18.8,54861.74,50061.11,0,12.6,26.3,8,40,1015
26/07/2022,29.6,20.2,54719.02,33909.51,1.9,23.3,24.1,69,59,1011.1
27/07/2022,31,18.3,54573.07,42552.55,0,17.9,24.8,41,47,1013.5
28/07/2022,30.9,20.6,54424.07,49817.21,0,16.7,26,54,45,1015.1
29/07/2022,33.2,20.7,54272.22,48658.95,0,13.5,27.5,70,42,1014.6
30/07/2022,25,19.7,54117.7,41546.19,4.6,18.6,22.1,79,72,1012.6
31/07/2022,21,15.7,53960.71,16450.52,9.8,28.5,18.2,73,80,1013.1
01/08/2022,28.1,15.4,53801.42,46758.98,0,15.8,22.1,21,60,1013.9
02/08/2022,28.9,17.3,53640.02,49440.32,0,10.9,23.2,20,62,1016.1
03/08/2022,29.8,18.8,53476.66,49360.02,0.5,9.1,24.2,17,60,1017.3
04/08/2022,32.2,19.5,53311.52,49278.25,0,16.1,25.8,28,51,1016.6
05/08/2022,34.1,18.8,53144.77,49195.08,0,10,27.4,0,44,1014.2
06/08/2022,34.5,20.8,52976.56,48231.38,0.8,20.9,27.7,21,47,1014
