latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.486816,19.06404,113.0,3600,Europe/Berlin,GMT+1

time,temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),precipitation_sum (mm),sunshine_duration (s),daylight_duration (s),weather_code (wmo code),cloud_cover_mean (%),relative_humidity_2m_mean (%),temperature_2m_mean (°C),pressure_msl_mean (hPa)
2024-09-26,24.6,13.6,34.6,0.00,34629.66,42985.35,3,72,71,19.2,1009.3
2024-09-27,24.3,17.1,21.7,2.30,13024.44,42783.09,61,65,74,19.7,1008.1
2024-09-28,18.8,12.6,19.4,6.90,1267.98,42581.72,61,72,81,14.5,1012.3
2024-09-29,16.4,8.8,20.7,1.50,25013.47,42381.13,53,74,64,12.9,1021.8
2024-09-30,16.1,6.5,15.9,0.00,38596.94,42179.92,3,23,66,11.0,1022.4
2024-10-01,15.6,6.2,12.1,0.00,38390.73,41977.91,3,44,74,10.5,1017.9
2024-10-02,11.6,7.4,15.0,13.20,0.00,41775.23,63,98,84,9.9,1011.5
2024-10-03,12.4,9.4,10.7,14.80,0.00,41572.02,61,100,93,11.1,1010.5
2024-10-04,14.4,11.1,16.7,15.20,0.00,41368.39,61,100,93,12.4,1008.1
2024-10-05,14.6,9.4,9.8,0.10,12798.69,41164.50,51,85,86,11.7,1013.0
2024-10-06,14.4,7.9,13.3,0.90,16393.15,40960.47,51,80,88,11.3,1012.3
2024-10-07,17.1,5.8,13.2,0.00,36556.95,40756.43,3,21,87,11.5,1014.2
2024-10-08,22.1,10.9,23.1,0.00,36925.79,40552.51,3,32,78,15.6,1012.2
2024-10-09,20.5,11.9,19.3,3.30,30063.03,40348.86,61,55,85,15.8,1005.4
2024-10-10,23.1,14.3,28.9,2.20,33758.23,40145.61,55,52,71,17.8,1001.1
2024-10-11,18.1,10.4,22.9,0.00,36293.84,39942.90,3,38,76,14.4,1010.3
2024-10-12,15.5,7.2,8.9,0.00,34765.70,39740.87,3,49,82,10.7,1020.2
2024-10-13,16.4,6.8,19.1,0.30,21412.91,39539.67,51,95,77,12.1,1016.7
2024-10-14,15.5,7.5,15.1,0.00,32092.33,39339.44,3,58,67,11.2,1020.6
2024-10-15,15.4,7.5,15.8,0.80,34768.99,39140.34,51,41,83,10.8,1022.1
2024-10-16,14.3,4.3,12.6,0.00,32022.83,38942.50,3,35,82,8.3,1028.8
2024-10-17,14.4,5.0,16.4,0.00,29668.46,38746.09,3,61,77,9.1,1028.0
2024-10-18,14.9,4.7,15.1,0.00,33923.05,38551.27,2,11,75,8.7,1025.1
2024-10-19,14.6,3.3,10.5,0.00,33252.14,38357.95,3,32,79,7.9,1025.3
2024-10-20,14.8,2.5,10.3,0.00,33133.00,38164.54,3,37,79,8.0,1030.2
2024-10-21,15.3,2.0,10.9,0.00,33218.66,37970.88,3,30,79,8.1,1032.3
2024-10-22,16.5,3.0,8.3,0.00,32875.03,37777.11,0,0,81,9.5,1030.1
2024-10-23,18.0,6.7,9.7,0.00,32592.00,37583.39,3,61,84,11.3,1032.4
2024-10-24,16.5,7.2,11.0,0.00,32401.05,37389.90,3,47,82,10.6,1032.5
2024-10-25,16.6,5.9,10.7,0.00,32447.57,37196.80,3,24,85,10.3,1028.0
2024-10-26,16.6,6.0,10.4,0.00,25200.00,37004.25,3,68,83,10.9,1024.9
2024-10-27,18.8,7.1,8.3,0.00,32400.00,36812.43,3,13,84,12.2,1022.4
2024-10-28,17.0,8.8,11.3,0.00,32400.00,36621.52,3,47,87,12.6,1025.6
2024-10-29,19.5,6.6,10.0,0.00,28799.21,36431.71,3,20,88,11.8,1026.4
2024-10-30,19.2,8.9,9.2,0.00,31065.02,36243.18,3,20,88,12.8,1025.3
2024-10-31,16.8,9.5,16.0,0.00,32114.38,36056.12,3,73,81,12.4,1026.0
2024-11-01,17.1,7.2,12.6,0.00,31979.47,35870.72,3,47,86,10.9,1024.0
2024-11-02,15.6,6.7,23.3,0.00,28180.85,35687.18,3,73,81,10.3,1024.5
2024-11-03,10.1,1.7,12.5,0.00,28213.81,35505.71,3,74,57,6.9,1032.3
2024-11-04,11.8,0.4,11.4,0.00,31389.49,35326.52,3,43,76,5.2,1029.3
2024-11-05,10.6,0.0,8.9,0.00,31197.21,35149.82,3,40,80,4.3,1031.8
2024-11-06,10.6,-0.1,7.7,0.00,31007.54,34975.84,3,85,85,4.0,1033.1
2024-11-07,10.9,-0.9,8.3,0.00,30444.01,34804.79,3,76,87,3.9,1034.7
2024-11-08,11.1,-0.3,10.2,0.00,30636.71,34636.63,3,68,82,4.0,1032.9
2024-11-09,11.4,-0.6,7.4,0.00,30453.74,34469.73,3,22,78,4.1,1029.7
2024-11-10,7.7,-1.0,8.0,0.00,30271.60,34303.90,3,42,91,2.0,1029.3
2024-11-11,3.5,0.4,7.2,0.00,0.00,34139.33,3,100,92,1.4,1030.7
2024-11-12,2.7,0.3,4.5,0.00,0.00,33976.20,3,100,91,1.6,1030.2
2024-11-13,4.2,2.2,7.9,0.00,0.00,33814.71,3,100,84,2.8,1029.8
2024-11-14,4.8,1.1,7.0,0.00,13631.83,33655.05,3,85,80,2.9,1026.7
2024-11-15,9.5,2.2,12.4,0.00,20236.23,33497.44,3,71,81,5.6,1024.3
2024-11-16,6.4,-1.0,4.8,0.00,22696.50,33342.08,3,43,94,1.1,1025.4
2024-11-17,3.4,-0.4,7.2,0.00,248.53,33189.18,3,100,97,0.6,1016.9
2024-11-18,7.8,-0.7,9.1,0.60,19697.09,33038.95,51,85,93,2.9,1014.4
2024-11-19,6.8,2.0,9.6,7.70,18536.21,32891.62,63,91,94,4.3,1010.6
2024-11-20,9.6,2.2,23.1,8.30,0.00,32747.43,63,92,82,5.7,996.9
2024-11-21,5.1,0.4,22.2,0.10,28319.82,32606.57,71,42,68,2.3,1004.2
2024-11-22,2.5,-0.3,20.4,11.00,0.00,32469.31,75,89,84,1.2,1000.0
2024-11-23,4.7,-1.9,24.1,0.00,19684.04,32335.87,3,36,74,0.8,1022.5
2024-11-24,4.8,-1.2,10.5,0.00,26834.72,32206.49,3,58,75,0.6,1029.3
2024-11-25,7.1,-1.5,8.3,0.00,27238.68,32081.43,3,18,91,1.9,1026.5
2024-11-26,5.6,0.4,14.1,0.00,10581.05,31960.92,3,53,91,3.1,1020.7
2024-11-27,5.9,-0.2,12.7,0.40,16832.95,31845.22,51,77,96,3.2,1026.1
2024-11-28,5.9,2.2,14.8,2.00,0.00,31734.37,53,92,96,4.2,1022.7
2024-11-29,8.1,2.0,19.6,1.30,17386.07,31627.11,53,63,81,5.2,1024.4
2024-11-30,8.1,1.5,14.6,0.00,26388.15,31523.27,2,10,84,3.7,1031.8
2024-12-01,7.7,0.2,8.0,0.00,25924.48,31423.01,3,29,89,2.7,1029.9
2024-12-02,4.3,-1.6,4.2,0.00,15257.38,31326.47,3,64,97,0.3,1026.3
2024-12-03,4.4,-0.2,4.8,0.00,0.00,31233.78,3,98,96,2.3,1021.4
2024-12-04,5.4,2.4,4.6,0.20,0.00,31145.11,51,100,92,3.6,1023.2
2024-12-05,4.1,0.9,6.2,0.10,192.15,31060.58,51,91,94,2.9,1026.6
2024-12-06,2.8,-0.6,9.9,4.60,0.00,30980.35,75,99,98,0.9,1017.4
2024-12-07,4.8,-0.7,8.9,0.30,5927.43,30904.55,51,96,95,2.4,1013.8
2024-12-08,5.4,1.0,11.2,0.00,6955.74,30833.34,3,89,92,3.2,1009.9
2024-12-09,4.3,1.1,11.0,6.10,0.00,30766.84,53,100,94,3.0,1013.7
2024-12-10,5.6,2.8,8.3,2.10,4206.95,30705.22,51,100,91,4.0,1022.0
2024-12-11,3.2,0.6,13.5,5.10,0.00,30648.60,73,96,94,1.5,1025.5
2024-12-12,3.8,-1.4,9.8,0.00,16226.49,30597.13,3,33,89,0.4,1030.0
2024-12-13,3.1,-1.9,9.3,0.10,0.00,30550.94,51,74,86,0.6,1034.1
2024-12-14,1.3,-0.6,8.7,1.20,0.00,30510.18,73,98,89,0.4,1023.8
2024-12-15,5.4,1.5,22.5,0.00,18002.33,30474.97,3,69,75,3.4,1022.9
2024-12-16,10.3,3.2,25.4,1.00,3600.00,30445.44,53,86,75,7.5,1028.2
2024-12-17,10.6,5.2,18.4,0.20,14594.48,30421.72,51,41,79,7.9,1027.6
2024-12-18,8.6,1.5,8.0,0.00,22886.29,30403.89,3,53,91,4.5,1025.1
2024-12-19,7.2,1.0,11.4,0.00,25535.94,30391.69,3,88,94,3.8,1013.1
2024-12-20,7.1,3.0,21.1,5.30,4034.56,30385.04,61,98,82,5.6,1009.7
2024-12-21,5.4,-0.9,17.3,0.00,25622.24,30383.88,3,26,78,2.2,1020.5
2024-12-22,2.8,-1.2,12.9,1.40,605.08,30388.18,73,90,81,0.6,1010.9
2024-12-23,1.5,-1.0,17.7,4.00,2989.86,30397.88,73,100,93,0.4,1005.6
2024-12-24,4.6,1.0,17.3,1.70,8444.71,30412.93,73,99,78,2.6,1015.4
2024-12-25,6.3,-0.5,15.7,0.00,18615.05,30433.28,3,39,73,2.8,1031.4
2024-12-26,5.7,-1.9,10.8,0.00,25825.77,30458.86,3,25,75,0.5,1036.5
2024-12-27,6.2,-2.2,7.5,0.00,25978.00,30489.61,0,3,75,0.4,1033.7
2024-12-28,5.7,-2.5,4.0,0.20,26019.55,30525.47,51,27,84,0.1,1030.5
2024-12-29,2.9,-3.3,3.9,0.00,14010.65,30566.37,3,51,93,-1.7,1030.3
2024-12-30,1.6,-4.2,5.1,0.00,12195.72,30612.24,3,82,95,-2.5,1032.2
2024-12-31,-0.9,-4.1,6.6,0.00,197.53,30663.00,3,100,98,-2.1,1034.1
2025-01-01,0.1,-3.7,6.6,0.00,0.00,30718.58,3,89,94,-2.1,1030.4
2025-01-02,6.7,-4.2,14.5,0.00,9035.41,30778.91,3,95,92,0.0,1018.2
2025-01-03,3.5,-0.3,18.6,2.00,23302.32,30843.89,73,45,82,1.0,1015.3
2025-01-04,2.8,-1.6,16.9,0.00,26466.67,30913.46,3,55,70,0.3,1022.6
2025-01-05,0.9,-3.5,9.9,0.90,3600.00,30987.54,53,94,82,-1.1,1016.6
2025-01-06,11.6,-0.7,19.3,0.00,24732.42,31066.02,3,78,87,5.9,1008.0
2025-01-07,12.0,3.8,19.0,1.40,8337.33,31149.00,53,96,84,7.9,1008.9
2025-01-08,9.2,3.5,16.5,0.10,18373.31,31237.38,51,98,88,6.0,1011.8
2025-01-09,13.1,5.7,17.2,1.60,14786.45,31331.17,53,86,83,8.5,1009.0
2025-01-10,9.4,-0.6,26.7,3.10,15955.90,31430.14,71,55,72,3.5,1013.6
2025-01-11,3.3,-1.4,17.0,0.30,27176.88,31534.06,71,30,72,0.4,1018.8
2025-01-12,3.0,-0.2,23.2,0.00,21227.23,31642.71,3,60,70,1.1,1024.6
2025-01-13,3.7,-2.2,19.4,0.00,17337.59,31755.87,3,44,73,0.4,1036.5
2025-01-14,2.5,-3.4,4.9,0.00,27562.60,31873.31,3,14,80,-1.5,1037.1
2025-01-15,0.6,-2.1,6.8,2.90,0.00,31994.83,73,100,88,-0.9,1028.6
2025-01-16,1.5,-1.1,5.0,0.20,0.00,32120.19,71,100,91,-0.2,1038.2
2025-01-17,2.2,-0.9,7.9,0.00,0.00,32249.20,3,100,91,0.1,1041.7
2025-01-18,1.0,-2.1,6.4,0.00,1525.64,32381.63,3,100,90,-0.7,1037.6
2025-01-19,0.2,-2.0,5.2,0.00,1600.69,32517.29,3,100,86,-1.5,1032.9
2025-01-20,-0.6,-2.7,5.6,0.00,0.00,32655.97,3,100,86,-1.9,1029.6
2025-01-21,0.6,-2.0,5.5,0.00,0.00,32797.47,3,100,88,-1.2,1022.4
2025-01-22,0.6,-1.3,6.9,0.50,257.73,32941.59,73,100,85,-0.7,1019.3
2025-01-23,4.4,-0.9,12.6,0.60,926.20,33088.13,51,98,95,1.0,1014.2
2025-01-24,8.1,0.2,13.9,0.00,21470.22,33236.91,3,65,85,3.3,1018.4
2025-01-25,5.8,-0.2,10.9,0.20,0.00,33387.75,51,100,97,3.5,1020.7
2025-01-26,13.4,2.8,12.8,0.10,28800.27,33540.46,51,47,89,6.7,1015.7
2025-01-27,12.8,3.1,16.9,0.00,19590.70,33695.12,3,65,80,7.7,1011.9
2025-01-28,12.4,7.1,14.6,0.60,14038.67,33853.32,51,85,78,9.5,1006.4
2025-01-29,12.5,3.8,11.2,0.00,29069.84,34015.16,3,36,81,7.7,1013.2
2025-01-30,11.4,0.9,7.1,0.00,29335.79,34180.41,3,18,84,5.2,1020.1
2025-01-31,9.9,1.2,13.6,0.00,29120.58,34348.80,3,53,84,5.1,1024.5
2025-02-01,6.2,-0.7,10.1,0.00,27812.84,34520.11,3,63,76,3.3,1031.0
2025-02-02,5.5,0.6,8.2,0.00,16793.13,34694.10,3,97,86,2.6,1026.2
2025-02-03,4.3,-1.5,6.0,0.00,26475.59,34870.55,3,45,86,1.0,1028.0
2025-02-04,4.1,-4.7,7.5,0.00,24570.22,35049.23,3,36,85,-1.1,1032.4
2025-02-05,6.3,-3.6,9.4,0.00,30469.17,35229.91,3,27,79,0.5,1034.4
2025-02-06,5.3,-3.9,5.7,0.00,30261.64,35412.41,3,44,76,0.6,1036.7
2025-02-07,4.8,-0.7,11.6,0.00,26563.93,35596.50,3,98,79,1.3,1036.7
2025-02-08,4.4,-2.2,12.5,0.00,27882.95,35781.98,3,90,67,0.6,1035.5
2025-02-09,4.8,-1.2,8.4,0.00,27192.75,35968.65,3,84,67,0.9,1033.8
2025-02-10,5.7,-1.8,4.8,0.00,31707.90,36156.32,3,28,63,1.2,1030.8
2025-02-11,5.0,-4.6,6.5,0.00,32496.21,36344.81,3,24,71,-0.5,1031.0
2025-02-12,2.8,-1.9,11.6,0.40,0.00,36533.93,71,100,57,0.0,1028.0
2025-02-13,1.1,-0.9,7.8,1.80,0.00,36723.50,73,100,93,-0.1,1020.8
2025-02-14,5.1,0.1,14.3,2.60,2305.53,36913.33,71,100,85,1.8,1016.8
2025-02-15,0.9,-3.3,13.8,0.00,10498.44,37103.27,3,77,74,-0.8,1023.1
2025-02-16,1.4,-5.7,5.0,0.00,12229.79,37293.39,3,75,68,-2.3,1022.3
2025-02-17,1.7,-5.8,8.5,0.00,32400.95,37485.39,3,35,61,-2.0,1025.5
2025-02-18,1.9,-4.1,10.3,0.00,16848.52,37679.43,3,63,58,-1.5,1027.9
2025-02-19,2.3,-7.7,6.1,0.00,34130.25,37875.34,0,1,60,-2.7,1033.8
2025-02-20,2.5,-7.2,5.7,0.00,34339.41,38072.93,1,7,61,-2.3,1035.0
2025-02-21,3.7,-7.3,7.9,0.00,34549.76,38272.02,2,11,60,-1.9,1035.9
2025-02-22,4.2,-4.9,12.0,0.00,34761.12,38472.43,3,19,52,-0.8,1032.4
2025-02-23,4.2,-1.4,5.4,0.00,20247.30,38673.99,3,91,61,0.8,1031.5
2025-02-24,6.8,-0.6,5.2,0.10,31603.38,38876.53,51,69,77,2.4,1029.1
2025-02-25,8.4,-2.1,7.0,0.00,21607.59,39079.90,3,59,79,2.9,1022.8
2025-02-26,4.3,1.9,7.6,5.00,2248.26,39283.92,63,100,90,2.9,1018.4
2025-02-27,8.0,2.5,12.5,9.20,0.00,39488.45,61,99,94,5.0,1017.8
2025-02-28,10.2,1.9,18.5,0.00,29571.98,39693.31,3,81,79,5.5,1020.6
2025-03-01,10.0,0.8,11.2,0.00,35903.89,39898.36,3,38,71,4.7,1026.0
2025-03-02,9.8,0.1,11.8,0.00,35271.75,40103.45,3,12,69,3.9,1029.5
2025-03-03,9.1,-1.4,9.7,0.00,36045.77,40308.43,0,0,74,3.2,1029.2
2025-03-04,12.1,-0.9,5.5,0.00,36107.68,40513.14,3,17,78,4.4,1027.8
2025-03-05,14.4,1.0,6.3,0.00,36257.75,40717.45,0,0,70,6.4,1028.6
2025-03-06,16.9,1.0,9.8,0.00,36358.45,40921.20,3,14,69,7.4,1027.6
2025-03-07,17.2,2.2,6.4,0.00,33527.44,41124.25,3,67,66,8.6,1022.8
2025-03-08,19.0,2.2,7.8,0.00,36722.09,41326.70,3,25,62,9.6,1017.3
2025-03-09,18.3,2.8,9.4,0.00,36810.77,41530.09,3,38,63,9.7,1012.2
2025-03-10,19.3,6.3,16.3,0.20,27209.36,41734.60,51,64,64,11.8,1006.9
2025-03-11,13.0,5.7,9.9,10.60,4374.86,41940.11,63,86,88,9.2,1005.0
2025-03-12,17.9,5.3,17.8,1.00,36047.08,42146.48,53,89,77,11.3,1002.1
2025-03-13,16.1,6.9,28.2,9.30,26650.54,42353.58,61,67,82,11.5,995.8
2025-03-14,15.3,4.7,16.8,6.40,17478.91,42561.28,63,95,86,9.4,1004.2
2025-03-15,11.4,5.7,10.2,16.40,2937.42,42769.44,63,100,90,7.7,1010.3
2025-03-16,9.2,4.2,9.6,2.70,2228.19,42977.94,51,100,85,6.2,1013.5
2025-03-17,8.4,-0.7,20.6,2.20,19808.57,43186.66,73,80,67,4.2,1018.2
2025-03-18,5.3,-2.0,9.9,0.00,39456.30,43395.46,0,0,53,1.3,1031.5
2025-03-19,8.1,-2.6,8.3,0.00,39723.09,43604.21,0,0,61,2.5,1033.6
2025-03-20,11.1,-1.9,9.8,0.00,40115.71,43812.79,0,0,65,4.0,1031.3
2025-03-21,14.4,-0.6,8.5,0.00,40272.69,44021.07,0,0,67,6.2,1024.6
2025-03-22,11.9,2.0,13.0,3.10,10694.81,44228.93,61,78,80,6.8,1016.2
2025-03-23,14.9,6.2,12.0,4.10,14783.17,44436.21,61,86,88,9.3,1012.0
2025-03-24,15.1,7.7,8.0,2.20,18601.34,44642.82,53,69,90,10.6,1012.2
2025-03-25,16.9,5.8,9.2,5.90,33747.48,44848.61,61,77,90,10.1,1016.8
2025-03-26,16.2,6.3,6.7,0.20,31261.50,45053.44,51,81,83,11.1,1016.1
2025-03-27,17.5,8.6,16.3,0.00,35140.67,45257.18,3,78,66,12.3,1013.3
2025-03-28,14.6,8.4,16.9,2.90,8419.41,45459.93,53,98,77,11.4,1009.4
2025-03-29,11.3,7.7,14.9,16.80,0.00,45663.09,61,89,91,10.0,1007.5
2025-03-30,14.4,6.9,18.1,0.40,27474.37,45866.86,51,81,79,10.5,1009.8
2025-03-31,13.1,6.7,15.8,0.80,36616.54,46071.12,51,91,68,9.8,1012.1
2025-04-01,15.9,8.1,16.6,0.10,32788.17,46275.76,51,57,68,11.2,1016.8
2025-04-02,13.0,7.2,16.9,0.60,18000.00,46480.64,51,68,74,10.2,1019.0
2025-04-03,17.5,8.4,18.0,0.00,39600.00,46685.64,3,41,59,12.3,1020.6
2025-04-04,18.5,7.0,8.5,0.00,42508.79,46890.65,1,5,59,12.6,1019.1
2025-04-05,19.1,5.6,21.3,0.00,39384.44,47095.53,3,59,52,12.7,1008.6
2025-04-06,6.8,0.6,22.5,0.20,42918.68,47300.16,51,28,48,3.4,1016.2
2025-04-07,7.2,-1.5,15.5,0.10,21191.11,47504.42,71,64,55,3.0,1021.5
2025-04-08,11.5,-0.5,16.4,0.20,41836.80,47708.16,51,20,63,5.6,1023.4
2025-04-09,13.6,0.4,14.0,0.00,43610.34,47911.26,3,42,52,7.3,1020.7
2025-04-10,11.2,5.0,23.8,0.00,39368.80,48113.58,3,92,43,8.7,1018.2
2025-04-11,18.7,3.5,24.6,0.00,43050.00,48314.98,3,65,49,11.2,1014.0
2025-04-12,19.4,5.4,11.7,0.00,44156.50,48515.33,3,26,57,12.3,1017.0
2025-04-13,21.2,6.5,18.5,0.00,33577.09,48714.47,3,68,52,14.7,1014.8
2025-04-14,18.8,13.6,18.7,0.40,17672.01,48912.26,51,97,64,16.1,1014.1
2025-04-15,19.4,10.9,17.1,11.10,10913.47,49108.54,63,91,78,15.0,1011.8
2025-04-16,24.5,12.6,13.8,0.00,45157.89,49303.18,3,24,61,18.4,1014.7
2025-04-17,25.9,15.1,17.7,5.60,26629.03,49496.21,63,77,66,19.7,1013.7
2025-04-18,18.2,10.9,18.4,14.40,36000.00,49689.04,63,61,78,15.4,1011.7
2025-04-19,19.2,6.9,13.2,0.00,44617.71,49881.83,3,19,73,13.4,1013.9
2025-04-20,22.1,8.9,18.3,0.00,42609.40,50074.45,3,31,68,15.8,1010.8
2025-04-21,22.5,10.0,4.7,0.00,45913.51,50266.77,3,35,71,16.5,1009.9
2025-04-22,23.2,12.5,11.5,1.70,45142.66,50458.64,61,70,72,17.9,1013.7
2025-04-23,25.6,12.3,12.5,1.00,46118.38,50649.94,55,57,68,18.3,1013.6
2025-04-24,23.6,13.5,8.3,13.80,30693.50,50840.51,65,95,76,17.1,1009.7
2025-04-25,18.8,12.6,12.2,4.90,26413.13,51030.21,61,73,85,15.2,1010.1
2025-04-26,19.8,10.5,16.9,1.60,44929.97,51218.87,55,46,64,14.8,1015.9
2025-04-27,18.8,7.0,13.1,0.00,46805.36,51406.36,0,0,51,12.8,1024.6
2025-04-28,21.4,6.5,6.6,0.00,46806.65,51592.50,1,5,55,14.7,1027.1
2025-04-29,23.0,9.3,8.8,0.00,46490.45,51777.13,3,30,57,16.8,1024.3
2025-04-30,25.2,11.4,12.0,0.00,47095.47,51960.10,3,34,50,18.9,1021.0
2025-05-01,25.8,12.5,11.6,0.00,47208.09,52141.21,3,18,50,19.7,1019.5
2025-05-02,28.1,12.6,14.4,0.00,47327.82,52320.30,3,20,45,20.8,1018.5
2025-05-03,30.1,14.5,15.6,0.00,44246.91,52497.20,3,59,47,22.9,1011.1
2025-05-04,25.8,14.8,14.9,3.60,40344.49,52671.70,61,74,61,19.8,1006.7
2025-05-05,15.9,11.1,12.3,7.50,2416.03,52843.61,61,98,81,13.2,1009.2
2025-05-06,13.9,10.1,9.5,2.80,0.00,53012.75,53,100,83,11.8,1012.0
2025-05-07,12.3,10.4,7.4,6.90,0.00,53179.13,53,100,86,11.5,1014.3
2025-05-08,15.9,9.8,14.0,0.00,4877.58,53344.04,3,98,68,11.9,1013.0
2025-05-09,17.0,6.5,12.9,0.00,41714.32,53507.61,3,67,59,11.4,1017.9
2025-05-10,18.8,5.4,14.3,0.00,48357.65,53669.72,3,26,57,12.2,1020.0
2025-05-11,15.6,9.4,9.8,4.00,38056.73,53830.20,63,62,64,12.6,1016.1
2025-05-12,16.6,8.1,9.4,0.00,48848.44,53988.91,3,52,54,12.4,1015.6
2025-05-13,16.7,9.1,9.4,0.40,37765.77,54145.67,51,58,50,12.9,1018.4
2025-05-14,21.4,6.8,12.3,0.00,49194.35,54300.34,3,74,49,15.3,1015.4
2025-05-15,18.7,8.4,19.9,0.20,31898.08,54452.73,51,96,49,14.2,1008.9
2025-05-16,15.8,4.8,16.4,0.00,43492.07,54602.70,3,80,54,11.0,1012.4
2025-05-17,17.8,7.2,18.9,0.60,47107.48,54750.05,53,59,58,12.8,1010.7
2025-05-18,15.3,9.1,18.3,4.50,34369.98,54894.62,63,72,68,12.2,1012.6
2025-05-19,15.3,10.2,21.7,3.70,32151.16,55036.21,61,68,70,12.7,1015.1
2025-05-20,19.8,11.1,13.6,0.10,43914.30,55174.67,51,57,70,15.4,1016.9
2025-05-21,19.0,9.4,10.8,7.60,24953.34,55309.78,61,84,82,15.1,1013.0
2025-05-22,21.0,13.2,8.6,11.20,34244.14,55441.37,63,94,84,16.8,1008.2
2025-05-23,14.4,9.8,18.3,10.50,258.63,55569.24,61,100,86,12.0,1010.9
2025-05-24,16.1,9.1,14.8,2.00,46902.66,55693.20,53,46,67,12.3,1016.3
2025-05-25,18.7,6.7,11.2,0.00,43273.86,55813.03,3,42,65,13.4,1015.2
2025-05-26,20.8,8.8,16.3,1.70,46908.70,55928.57,53,42,75,15.3,1013.8
2025-05-27,22.0,11.9,14.8,0.40,51285.96,56039.73,51,6,63,17.1,1016.6
2025-05-28,23.9,12.4,21.9,0.00,39206.89,56147.46,3,50,56,18.1,1014.7
2025-05-29,21.2,13.8,25.6,0.20,50992.31,56251.84,51,46,59,17.1,1014.4
2025-05-30,21.0,11.6,15.2,0.00,34720.87,56352.77,3,68,57,16.6,1020.6
2025-05-31,27.9,13.2,7.3,0.10,51396.06,56450.13,51,17,59,21.3,1020.0
2025-06-01,29.8,15.6,13.0,0.00,47867.30,56543.81,3,63,52,23.9,1017.5
2025-06-02,29.9,17.6,8.1,0.00,49473.44,56633.68,3,68,57,24.2,1015.3
2025-06-03,26.5,18.0,14.6,0.00,46045.76,56719.64,3,79,67,22.2,1015.5
2025-06-04,30.4,15.7,17.8,0.00,51426.36,56801.59,3,13,60,23.9,1015.3
2025-06-05,32.3,20.1,17.2,0.60,52036.30,56879.39,53,11,43,26.4,1014.2
2025-06-06,31.8,19.0,19.5,0.00,52043.32,56952.94,2,8,43,26.3,1014.7
2025-06-07,32.0,18.1,21.4,0.00,50845.22,57022.11,3,23,49,26.0,1013.2
2025-06-08,30.5,17.5,23.4,0.10,46721.61,57086.81,51,43,55,21.9,1013.7
2025-06-09,21.5,14.8,16.5,0.20,39600.00,57146.93,51,45,46,18.2,1023.0
2025-06-10,25.6,11.6,12.3,0.00,52375.77,57202.33,3,18,46,19.9,1021.2
2025-06-11,25.8,16.6,21.6,0.00,52224.29,57252.94,3,20,42,21.1,1016.8
2025-06-12,27.0,13.1,10.7,0.00,52227.76,57298.63,3,10,43,20.5,1020.7
2025-06-13,27.4,14.4,13.1,0.00,52387.45,57339.31,2,6,41,21.5,1022.9
2025-06-14,27.6,14.1,11.0,0.00,52232.64,57374.87,0,0,42,21.8,1022.7
2025-06-15,31.2,15.6,9.6,0.00,52234.05,57405.21,0,0,38,24.5,1019.1
2025-06-16,31.9,18.0,21.4,0.20,49121.64,57430.28,51,42,53,23.5,1017.2
2025-06-17,24.3,17.2,12.4,1.10,22457.87,57450.24,53,66,68,20.8,1021.2
2025-06-18,30.9,16.3,10.4,0.00,51762.61,57465.16,3,49,51,24.1,1021.0
2025-06-19,31.0,19.0,18.4,0.00,52232.09,57475.04,2,15,44,25.8,1018.0
2025-06-20,25.9,17.5,18.2,0.00,52542.32,57479.94,0,0,36,21.7,1021.2
2025-06-21,27.0,13.6,10.6,0.00,52382.06,57479.88,3,19,38,21.3,1023.0
2025-06-22,31.5,14.2,11.0,0.00,52066.76,57474.87,3,11,37,24.3,1020.0
2025-06-23,34.8,17.4,16.9,0.20,52371.54,57464.97,51,53,35,27.4,1013.7
2025-06-24,31.0,19.7,23.6,3.70,51903.73,57450.20,63,29,50,25.5,1013.4
2025-06-25,34.3,20.6,18.2,0.00,52051.69,57430.62,3,7,41,28.5,1013.1
2025-06-26,38.2,21.4,13.2,0.00,44693.39,57406.27,3,37,36,30.7,1012.7
2025-06-27,29.6,22.6,27.1,0.50,44516.83,57377.19,53,71,51,26.0,1016.8
2025-06-28,27.8,19.5,19.8,0.00,50834.16,57343.43,3,35,46,24.0,1020.6
2025-06-29,33.1,19.3,17.9,0.00,51724.66,57305.04,3,12,44,26.7,1019.5
2025-06-30,31.7,22.3,18.9,0.00,51864.53,57262.08,2,7,36,27.1,1016.4
2025-07-01,31.9,18.2,11.2,0.00,52000.78,57214.60,1,3,32,25.5,1018.1
2025-07-02,33.0,18.0,13.8,0.00,51989.43,57162.67,0,0,29,26.7,1019.2
2025-07-03,36.5,19.5,9.8,0.00,51977.20,57106.34,0,0,27,29.3,1017.9
2025-07-04,32.6,22.2,17.7,0.60,50498.18,57045.68,51,28,47,26.9,1018.8
2025-07-05,30.7,17.5,11.9,0.00,51811.69,56980.75,3,11,41,25.0,1018.7
2025-07-06,32.6,19.9,13.4,0.00,44084.61,56911.50,3,64,37,27.4,1010.8
2025-07-07,28.4,17.6,21.3,8.10,34621.97,56837.29,63,50,70,23.0,1005.0
